360489,50 14.4-277/480 2B,CONV 50 KVA 14400 277/480 2 BUSHING,GEP01,3TRANOH    ,63,990.12,1
360490,TAG-WP-WIRE-CUT,LABEL TAG-WP-WIRE-CUT,CIT05,3SIGNS     ,1,1.15,1
360491,100 14.4-277/480 2B,CONV 100 KVA 14400 277/480 2 BUSHING,GEP01,3TRANOH    ,63,1987.36,1
360492,POLE TAG VERTICAL V500 NO 1,POLE TAG VERTICAL V500 NO "1",CIT05,3SIGNS     ,1,.02,1
360493,AFIT-A1U-N30R40RWH,POWER SUPPLY LED RINGDALE 100/277,RIN02,3LGHTLED   ,200,519.26,1
360494,COV0500ANN,CURRENT TRANSFORMER SECONDARY HIGH ACCURACY 500:5 ALTA SERIES COV-6 600V METERING CT,TEX143,3CTVTPT    ,98,141.79,1
360495,PS1.2-A,LABEL LETTER-FOR 2" RY  'A"  BLACK ON YELLOW SHEET,ALM02,3SIGNS     ,7,6.98,1
360496,PS1.2-B,LABEL LETTER-FOR 2" RY  'B"  BLACK ON YELLOW SHEET,ALM02,3SIGNS     ,7,6.98,1
360497,PS1.2-C,LABEL LETTER-FOR 2" RY  'B"  BLACK ON YELLOW SHEET,ALM02,3SIGNS     ,7,6.98,1
360498,SSA1244C,FIXTURE HPS TWO HEAD GREEN 100W 12',CIT05,3LGHTHID   ,7,.00,1
360499,AR124FFLPT,SWITCH AIRBREAK VERTICLE MOUNT HORIZ SWING AUTO READY,CIT05,3SWITCH3PH ,7,.00,1
360500,U200SO8U-ZN11407,ARM STREETLIGHT UPSWEPT GALV,CIT05,3LGHTARM   ,1,.00,1
360502,PCA304836-90248,ENCLOSURE 30 W X 48 L X 36 D W/POLYMER CONCRETE LID STAMPED FIBER ON LID 4 HOLE,NEW15,3FIBERENCL ,28,1003.35,1
360504,S-99,SILICONE SPRAY 16OZ "SALCON",SAL04,3LUBRICANT ,105,17.93,1
360505,GLS-5002,SPLICE GUY 3/8 HS COM SM 0.360-0.405,ARK05,3CONNAUTO  ,60,15.70,1
360506,5102,DEADEND AUTO 3/8 & 14M GUY WIRE,MAC10,3CONNAUTO  ,231,18.69,1
360507,PC1212BA12,BOX POLY/CONCRETE 12X12X12 SPLICE BOX WITH ID QUAZITE,CIT05,3PEDESTAL  ,1,152.44,1
360508,SEL-07340N9F3D3626E8G6G3C0008,ADVANCED METERING SYSTEM 734#0102,SCH08,3RELAYCTRL ,200,.00,1
360509,SEL-915900015,MOUNTING KIT DIN RAIL FOR SEL SATELLITE-SYNCHRONIZED CLOCKS,SCH08,3RELAYCTRL ,14,143.02,1
360510,SEL-9250011,SLEEVE SECURITY,SCH08,3RELAYCTRL ,7,66.09,1
360511,SEL-C556-040,CABLE 40 FT,SCH08,3RELAYCTRL ,7,793.36,1
360512,SEL-915900311,SLEEVE SECURITY,SCH08,3RELAYCTRL ,7,118.06,1
360514,274LRF,ELBOW PROBE 25KV,THO05,3MLDRUBBER ,14,14.68,1
360517,U2594X,SOCKET METER 320A 7T OH/UG CP W/BYPASS **W/OUT LUGS**,MIL07,3SOCKETS   ,372,436.26,1
360519,H4306Q,SOCKET METER 320A 1PH 3" HUB,DUR03,3SOCKETS   ,365,.00,1
360520,8453,CABLE SEALING KIT 15KV 2/0-1000 25KV 1/0-750 35KV 1/0-500,3M002,3TERMINATO ,9,25.98,1
360521,MC1W-41200-U,SOCKET METER 200A 4T UG BLANK SWY,SAL10,3SOCKETS   ,99,107.14,1
360522,UTH4339UCH,SOCKET METER 320A 4T OH/UG,EAT02,3SOCKETS   ,14,380.01,1
360523,UT-H7339U,SOCKET METER 320A 7T OH/UG DUAL 350MCM LUGS,DUR03,3SOCKETS   ,372,462.04,1
360524,Y605673,TAG 3.25"X5.5" EQUIPMENT BLK/RED PHASE A URD A,ELE01,3SIGNS     ,30,2.40,1
360525,Y618609,TAG 3.25"X5.5" EQUIPMENT BLK/WHT PHASE B URD B,ELE01,3SIGNS     ,60,2.24,1
360526,Y618611,TAG 3.25"X5.5" EQUIPMENT BLK/WHT PHASE B URD B,ELE01,3SIGNS     ,30,2.30,1
360527,Y4163206,LABEL 4"X6" BLUE/SVR "NORMALLY OPEN",ELE01,3SIGNS     ,30,3.16,1
360528,BRONCO 500FT NRR,336.4 MCM QUAD W/ 336 ACSR NEUTRAL OH SERVICE DROP,CME02,3WIREOHSEC ,301,4.26,1
360529,8454,CABLE SEALING KIT 15KV 750-1500MCM 25KV 600-1250MCM 12IN,3M002,3TERMINATO ,40,32.88,1
360530,S4067-XL-200,SOCKET METER 200A 4T CP W/ 200A MAIN BREAKER,MIL07,3SOCKETS   ,372,286.63,1
360531,PC1730BA18,BOX POLY/CONCRETE 17X30X18 TAPERED WALL W/ LID,CIT05,3PEDESTAL  ,1,281.83,1
360535,UT-H7233U,SOCKET METER 200A 3PH HCP 7T,DUR03,3SOCKETS   ,365,260.19,1
360536,15 DV-277/480 2B,CONV 15 KVA 14400X7200 277/480 2 BUSHING,GEP01,3TRANOH    ,63,879.37,1
360537,BAD2PLK-62-ZN 11407,BOLT-A-BAND FOR STEEL POLES,BAR04,3BRACKET   ,7,.00,1
360538,BASOCL6-12FW,BRACKET CONDUIT STAND-OFF 6IN W/ 12IN FOUR WAY T SLOT,BAR04,3BRACKET   ,7,59.15,1
360539,BAD2PLK-86-ZN 11407,BOLT-A-BAND FOR STEEL POLES,BAR04,3BRACKET   ,7,.00,1
360540,BASOCL6-24FW,BRACKET CONDUIT STAND-OFF 6IN W/ 24IN FOUR WAY T SLOT,BAR04,3BRACKET   ,7,55.95,1
360541,T710-211T,FUSE TUBE 27KV 100A 125BIL 8KAIC,ARK05,3CUTOUTTUB ,18,60.28,1
360544,AR0110,ARMOR ROD #4 .244 - .259  40IN ORANGE,PRE12,3FMDWIRE   ,174,4.38,1
360545,AR0118,ARMOR ROD 1/0 .390 - .413  52IN YELLOW (9PC=1EA),PRE12,3FMDWIRE   ,175,8.23,1
360547,AR0128,ARMOR ROD 336 18/1 .656 - .679  66IN BROWN,PRE12,3FMDWIRE   ,20,20.36,1
360548,AR0130,ARMOR ROD 336 26/7 .704 - .740  72IN GREEN,PRE12,3FMDWIRE   ,144,18.11,1
360550,ATBXP50MVOLTR23KXLNLVRP7,FIXTURE AUTOBAHN COBRAHEAD LED MULTIVOLT NOCSA W/ PHOTOCONTROL RECEPTACLE,ACU01,3LGHTLED   ,4,196.06,1
360552,9114S,BRACKET XFMR SECONDARY LEAD W/ ANSI 53-2 INSULATOR & CLAMP,ARK05,3BRACKET   ,28,13.43,1
360553,F3CA-MV-A3618-C4-H,STANDOFF FG 3PH 36IN OAL 18IN MIDDLE 15 DEG 3 POS 4 HOLE 1.5IN ROD W/HDWR,ALU01,3FIBBRKTS  ,21,223.79,1
360554,STB096N12602,DEADEND FG 8FT 3-1/2 X 4-1/2,SHA10,3FIBARMDE  ,210,246.35,1
360555,DA3000096E3B7X2,DEADEND FG 8FT 3-5/8 X 4-5/8 13.7K/PH 3 WIRE PUPI 8FT DRILL GRAY,GEO08,3FIBARMDE  ,224,325.46,1
360557,R3CA-48,BRACKET 3PH EQUIPMENT MOUNT 6 POSITION 48IN,ALU01,3BRACKET   ,91,177.09,1
360567,GS21078CC1,INSULATOR GUY STRAIN 78IN 21K CLEVIS-CLEVIS W/ 1 ROLLER,CIT05,3FIBGUYSTN ,1,37.93,1
360568,10 DV-277/480 2B,CONV 10 KVA 14400X7200 277/480 2 BUSHING,GEP01,3TRANOH    ,63,942.42,1
360569,PCC810,MOULDING WOOD 8 FT FOR GROUND WIRE (COA),BRO02,3XARMWOOD  ,90,12.14,1
360570,25179Z,PIN POLE TOP OFFSET 1-3/8  NYLON THREAD HEAD,MAC10,3PINHDWE   ,224,20.52,1
360571,SSU-4-30,FOAM POLECRETE 30LB/ 7.2 CUBIC FT PU 103PSI 3 GALLON KIT 48/PALLET,GRA17,3FOAM      ,14,115.33,1
360572,1488911209,LUBRICANT AEROSOL 14OZ GENERAL GEL,MOM02,3LUBRICANT ,30,22.52,1
360575,9650/E1X04A/720/10M-ZN11407,SENSOR CURRENT 15KV 720:1,LIN04,3RELAYCTRL ,200,.00,1
360576,9660/E1X04A/1355/10M,SENSOR CURRENT 25KV,LIN04,3RELAYCTRL ,200,.00,1
360577,R-22981S,CABLE ASSY NEUTRAL SENSOR  W/SOCKET WITH 7-PIN AMPHENOL CONNECTOR,LIN04,3RELAYCTRL ,7,550.14,1
360579,BC-GTOWN-T6,TAG DECAL POLE XFMR ID NUMBER SERIALIZED,CIT05,3SIGNS     ,5,1.49,1
360580,POLE NUMBER LOCATION 1" X 36",POLE NUMBER LOCATION 1" X 36",CIT05,3SIGNS     ,1,67.90,1
360581,PS1.2-1,LABEL LETTER-"1"  FOR 2" RY  BLACK ON YELLOW SHEET,ALM02,3SIGNS     ,7,7.10,1
360582,TAG DECAL PHASE ID C 1.5",TAG DECAL PHASE ID LETTER "C"1.5",CIT05,3SIGNS     ,1,9.74,1
360586,FGS16-18CR,INSULATOR GUY STRAIN 18IN 16K CLEVIS-CLEVIS/ROLLER,ALU01,3FIBGUYSTN ,175,17.99,1
360602,ATBMEMVLTR23KXLP5AONLRFD214953,FIXTURE LED COBRAHEAD AUTOBAHN MULTIVOLT,ACU01,3LGHTLED   ,7,413.95,1
360604,10 DV-120/240 2B,CONV 10 KVA 14400X7200 120/240 2 BUSHING,GEP01,3TRANOH    ,63,921.12,1
360605,1/2 14.4-120/240 1B,CONV 1/2KVA 14400 120/240 1 BUSHING,209,3TRANOH    ,7,779.01,1
360607,WR289,H-TAP 1/0-2/0 RUN #6-#2 TAP,THO05,3CONNCOMP  ,14,1.02,1
360609,SPL1358P,TIE SPOOL 4/0 .521 - .588 32IN RED,PRE12,3FMDWIRE   ,78,4.58,1
360611,DS-35M,INSULATOR DEADEND SUSPENSION POLYMER 35KV,MAC10,3INSULDE   ,14,22.33,1
360615,360615-ZN11407,STREETLIGHT ARM FOR WOOD POLE 1.25"X10,CIT05,3LGHTARM   ,1,.00,1
360616,360616,STREETLIGHT ARM FOR WOOD POLE 1.25"X16',CIT05,3LGHTARM   ,7,.00,1
360620,RMA10SR2XXZ,FIXTURE SECURITY LIGHT 100W HPS HEAD ONLY,COO17,3LGHTHID   ,77,45.07,1
360621,15 14.4-277/480 2B,CONV 15 KVA 14400 277/480 2 BUSHING,GEP01,3TRANOH    ,63,779.01,1
360623,360623-ZN11407,POLE STREETLIGHT 40FT W/ DOUBLE ARM 8FT GALV,CIT05,3LGHTARM   ,1,.00,1
360624,360624-H-ZN11407,COUPLING TOP BOLT W/ 304 STAINLESS BOLTS 2" NOMINAL,CIT05,3POLESTL   ,7,.00,1
360625,HANDHOLE COVER AL OVAL-ZN11407,POLE STREET LIGHT COVER FOR 25' POLE SINGLE ARM ALUMINUM OVAL  CITY OF GEORGETOWN,CIT05,3LGHTPART  ,1,.00,1
360629,1SBM18CLRH,STANDOFF FG CUTOUT/ARRESTER 18IN 15 DEG 3 POS 4 HOLE  1.5IN ROD,TEC05,3FIBBRKTS  ,29,52.28,1
360631,167 DV-240/120 PAD T1,PAD 167 KVA 14400X7200 240/120 1PH MAXI,GEP01,3TRANURD1P ,63,4385.49,1
360632,ELBOW STL 2X90X36R,ELBOW RIGID 2IN 90 DEGREE 36IN RADIUS,ECN01,3CONDUFITT ,14,84.11,1
360633,WESLEYAN 1000FT NRR,350 MCM AL TRIPLEX 350-350-4/0 URD 1000FT 50X32X24 NRR,CME02,3WIREUDSEC ,372,4.16,1
360634,RIDER 1000FT NRR,500 MCM AL TRIPLEX 500-500-350 URD 1000FT 66X32 NRR,CME02,3WIREUDSEC ,372,4.98,1
360635,ELBOW PVC 6X90X36R BE,ELBOW PVC 6IN 90 DEGREE 36IN RADIUS BELLED END (875754),ATK01,3CONDUFITT ,112,87.43,1
360637,EBR-CA015B01830S,FIXTURE BARN 42W LED 120-277 3000K,EXC02,3LGHTLED   ,91,172.84,1
360639,ELBOW PVC 2X90X24R,ELBOW PVC 2IN 90 DEGREE 24IN RADIUS BELLED END (862295),ATK01,3CONDUFITT ,112,10.96,1
360640,ELBOW PVC 6X45X48,ELBOW PVC 6IN 45 DEGREE 48IN RADIUS BELLED END (5233774),ATK01,3CONDUFITT ,112,46.05,1
360641,31520SCAMT1R2FGBZ,FIXTURE ROADWAY COBRAHEAD 200W MULTI-TAP BRONZE,ACU01,3LGHTHID   ,70,145.06,1
360642,C11242NG4VP,FOUNDATION AUGER STYLE FOR STREETLIGHT 11"-17" BOLT CIRCLE,CIT05,3LGHTARM   ,7,.00,1
360643,COV1000ANN,CURRENT TRANSFORMER 600V 1000:5 ALTA SERIES COV-6  SECONDARY HIGH ACCURACY METERING CT,TEX143,3CTVTPT    ,18,118.52,1
360645,CR-6,RACK CAPACITOR  6 UNIT INLINE,ALU01,3BRACKET   ,30,226.33,1
360646,COM0500ABN,CURRENT TRANSFORMER SECONDARY HIGH ACCURACY 500:5 ALTA SERIES COM-6 600V METERING CT,TEX143,3CTVTPT    ,98,171.60,1
360647,COS0600ABB,CURRENT TRANSFORMER SECONDARY 0.15 ACCURACY 600:5 COS-6 LOW BASEPLATE W/ BAR,TEX143,3CTVTPT    ,14,.00,1
360650,R-22748/45-35,CABLE ASSY 3PH 4 TO 1  W/14-PIN CONN W/3 EA 45FT & 1 EA 35FT CABLE,LIN04,3RELAYCTRL ,7,1095.88,1
360652,SS201S625,BAND 5/8 W X .30" THICK  X 100FT SS ROLL IN BOX USE W/ SS201B625,UND02,3FASTENERS ,7,119.75,1
360653,SS201B625,BUCKLE 5/84 FOR SUPER STRAP BANDING USE W/ SS201S625,UND02,3FASTENERS ,7,.43,1
360658,MB-4,BRACKET TERMINATOR FOR 1.10-1.50 CABLE OD,3M002,3TERMINATO ,28,21.27,1
360675,167 14.4-240/120 PAD,PAD 167 KVA 14400 240/120 1PH,GEP01,3TRANURD1P ,63,6753.41,1
360677,300 14.4-208/120 3PH PAD PEC,PAD 300 KVA 14400 208/120 3PH,ERM02,3TRANURD3P ,232,12700.00,1
360686,500 14.4-480/277 3PH PAD PEC,PAD 500KVA 14400 480/277 3PH PEC SPEC,GEP01,3TRANURD3P ,112,17420.63,1
360687,ES6W8W,INSULINK #8-10 AL/CU INS SLEEVE GREEN,ARK05,3CONNCOMP  ,60,.22,1
360688,ES4W8W,INSULINK #6 ACSR-10  AL/CU INS SLEEVE GREEN,ARK05,3CONNCOMP  ,60,.22,1
360689,U1N68,SPLICE #6-#8 INSULATED,THO05,3CONNCOMP  ,20,.85,1
360690,U1N66,SPLICE #6-#6 INSULATED,THO05,3CONNCOMP  ,41,.75,1
360691,U1N48,SPLICE #4-#8 STR INSULATED,THO05,3CONNCOMP  ,30,.75,1
360692,ES2W6W,INSULINK #4  ACSR-84  AL/CU INS SLEEVE GREEN,ARK05,3CONNCOMP  ,60,.22,1
360693,U1N46,SPLICE #4-#6 INSULATED,THO05,3CONNCOMP  ,35,.65,1
360694,ICS68-1,SPLICE #4-#4 INSULATED,THO05,3CONNCOMP  ,18,.46,1
360695,U1N28,SPLICE #2-#8 INSULATED,THO05,3CONNCOMP  ,91,.85,1
360696,U1N22,SPLICE #2-#2 INSULATED,THO05,3CONNCOMP  ,14,.82,1
360697,ICS72-1,SLEEVE #2-#4 INSULATED AL/CU,THO05,3CONNCOMP  ,70,1.36,1
360698,U1N26,SPLICE #2-#6 INSULATED,THO05,3CONNCOMP  ,80,.60,1
360699,U1N102,SPLICE 1/0-#2 INSULATED,THO05,3CONNCOMP  ,14,.86,1
360701,RAB6C,CONNECTOR SUBMERSIBLE 12-350MCM 6 PORT W/ INHIBITOR,THO05,3CONNURDSE ,111,22.16,1
360702,VAUL100012BN,LUG COMPRESSION 1000MCM AL/CU 2H,ARK05,3CONNCOMP  ,280,9.36,1
360703,BRD6-500SLTSXB,CONNECTOR SUBMERSIBLE 12-500MCM 6 PORT W/ SL PORT AND INHIBITOR,CMC01,3CONNURDSE ,31,41.43,1
360704,GPRT-500-4P-C,CONNECTOR SUBMERSIBLE 12-500MCM 4 PORT  WATER TIGHT EPDM CLR BACK,TYC02,3CONNURDSE ,7,62.00,1
360705,PED6-500SSP (GT),CONNECTOR SUBMERSIBLE 10-500MCM 6 PORT W/ INHIBITOR,UTI11,3CONNURDSE ,23,28.16,1
360706,U2025W-2H,TAGS CABLE IDENTIFICATION WHITE,UTI05,3SIGNS     ,7,.75,1
360707,U2025R-2H,TAGS CABLE IDENTIFICATION RED,UTI05,3SIGNS     ,20,.58,1
360708,U2025B-2H,TAGS CABLE IDENTIFICATION BLUE,UTI05,3SIGNS     ,21,.72,1
360709,7655-S-4-500-GUS,TERMINATOR COLD SHRINK 500-1000MCM 15KV 250-800MCM 25KV W/ MTG BRACKET & RISER BOOT,3M002,3TERMINATO ,7,245.49,1
360710,02201017,GRIP CABLE SUPPORT DIA RANGE 1.00-1.240,CIT05,3GRIPS     ,1,42.64,1
360711,02201021,GRIP CABLE SUPPORT DIA RANGE 2.00-2.49,CIT05,3GRIPS     ,1,95.21,1
360712,02201024,GRIP CABLE SUPPORT DIA RANGE 3.50-3.99 4900LB RATED SINGLE EYE,CIT05,3GRIPS     ,1,169.65,1
360713,BKPLPE6,BACK PLATE FOR U GUARD STANDARD 6IN X 10FT,ELE15,3UGUARD    ,16,13.43,1
360714,S9650-O,PEDESTAL METER LESS SOCKETS,MIL07,3SOCKETS   ,200,214.37,1
360715,API-12X16WBS-CD,PEDESTAL LDPE WIDE BASE GREEN W/ 3 CONN 350MCM W/ ACCESS DOOR,ADV07,3PEDESTAL  ,147,278.43,1
360716,API-16X28-WBST-CD,PEDESTAL LDPE WIDE BASE 16X28 GRN 3PH W/ 4 CONN 6-POS #6-500MCM,ADV07,3PEDESTAL  ,42,587.93,1
360717,BKPLPE2,BACK PLATE FOR U GUARD STANDARD 2IN X 10FT,ELE15,3UGUARD    ,19,6.13,1
360719,BKPLPE4,BACK PLATE FOR U GUARD STANDARD 4IN X 10FT,ELE15,3UGUARD    ,30,10.41,1
360720,BKPLPE5,BACK PLATE FOR U GUARD STANDARD 5IN X 10FT,ELE15,3UGUARD    ,60,11.22,1
360721,PE-2UG10,U GUARD RISER POLE STANDARD POLYETHYLENE 2IN X 10FT,ELE15,3UGUARD    ,15,14.51,1
360722,PE-6UG10,U GUARD RISER POLE STANDARD POLYETHYLENE 6IN X 10FT,ELE15,3UGUARD    ,16,81.79,1
360723,PE-4UG10,U GUARD RISER POLE STANDARD POLYETHYLENE 4IN X 10FT,ELE15,3UGUARD    ,21,26.83,1
360724,PE-5UG10,U GUARD RISER POLE STANDARD POLYETHYLENE 5IN X 10FT,ELE15,3UGUARD    ,20,43.21,1
360725,PEAD2-3V,BOOT RISER VENT 2IN TO 3IN,ELE15,3UGUARD    ,60,21.85,1
360726,PEAD4-6V,BOOT RISER VENT 4IN TO 6IN,ELE15,3UGUARD    ,60,60.62,1
360727,END BELL PVC 2,END BELL FOR 2IN PVC (59678),ATK01,3CONDUFITT ,112,3.32,1
360728,U-GUARD 36" X 16" VENT BOOT,BOOT RISER VENT 6 U-GUARD 36" X 16",CIT05,3UGUARD    ,1,265.43,1
360729,END BELL PVC 4,END BELL FOR 4IN PVC (59682),ATK01,3CONDUFITT ,112,5.33,1
360730,END BELL PVC 5,END BELL FOR 5IN PVC (59683),ATK01,3CONDUFITT ,112,8.73,1
360731,PKKSTAK001,STAKE PEDESTAL 40" X 1-1/2",ADV07,3PEDESTAL  ,7,16.10,1
360733,PVI21-386-043,SWITCHGEAR PADMOUNT 27KV 2S- NO LOAD,GWE02,3SWITCHURD ,112,.00,1
360735,ICS76-1,SLEEVE 1/0-#4 INSULATED AL/CU,THO05,3CONNCOMP  ,70,.99,1
360737,BARE CU 4 SOL SD 25LB SPL,4 AWG BARE SD CU SOLID 25LB SPOOL (200' PROX),SER02,3WIREBAREC ,14,6.82,1
360739,CTS4,SPLICE COMPRESSION #4 SOL CU FULL TENSION,THO05,3CONNCOMP  ,7,6.16,1
360741,TD225-104,ANCHOR SINGLE HELIX 10" TOUGH ONE/TURBO/EXTREME 3/4 OR 1IN ROD 2-1/4 SD 10000FT/LB,MAC10,3ANCHOR    ,140,63.60,1
360742,TAF-150-36 08-10,ANCHOR DOUBLE HELIX 8" & 10"  1-1/2IN  X 3FT SQ SHAFT,EAR04,3ANCHOR    ,98,112.73,1
360743,8710,BOLT MACHINE GALV 1/2 X 10,POW06,3BOLTWSHR  ,87,1.38,1
360744,8712,BOLT MACHINE GALV 1/2 X 12,POW06,3BOLTWSHR  ,14,1.63,1
360749,1SBH20V4,STANDOFF FG 1PH 20IN 15 DEG VERT PIN 1-3/8IN THREAD 2IN ROD,TEC05,3FIBBRKTS  ,14,61.41,1
360750,455 HUBBELL,CLEVIS DEADEND W/ 5/8 PIN FOR GUYS 11/16X13/16" MOUNT BOLT HOLE,CIT05,3CLEVIS    ,1,6.31,1
360752,DA400096E2B7X2,DEADEND FG 8FT 4 X 6 17K/PH 2 WIRE PUPI 8FT DRILL GRAY,GEO08,3FIBARMDE  ,224,304.32,1
360753,DA3020120E4B9X2,DEADEND FG 10FT DBL ARM 3-5/8 X 4-5/8 20K/PH 4 WIRE PUPI 10FT DRILL GRAY,GEO08,3FIBARMDE  ,224,870.90,1
360756,SSU-4-10,FOAM POLECRETE 1 GALLON KIT 125/PALLET,GRA17,3FOAM      ,14,46.11,1
360757,0501,SIDEWALK GUY POLE END PLATE FOR 2IN PIPE,CIT05,3BRACKET   ,1,17.99,1
360758,0502,GUY FITTING SIDESIDEWALK GUY END FITTING W/ 1 CLAMP FOR 2IN PIPEWALK POLE PLATE GALV.,WES08,3BRACKET   ,60,21.23,1
360759,GEP6,PLATE POLE EYE 3/4IN TOP MTG BOLT 2 EA 3/4IN BOTTOM MTG HOLES,ARK05,3BRACKET   ,14,10.02,1
360760,TB300012005X2,TANGENT FG 10FT 3-5/8 X 4-5/8 CNTR MNT W/ INSERTS RUS 05 GRAY,GEO08,3FIBARMTAN ,224,244.65,1
360761,CF694-12R,INSULATOR GUY STRAIN 12IN 21K CLEVIS-CLEVIS/ROLLER,HUG08,3FIBGUYSTN ,7,26.81,1
360762,TAP02CUSTR-03,2 AWG CU 19 STR SD HENDRIX TAP WIRE 750FT NRR TPR COVER,HEN03,3WIRERISER ,7,7.90,1
360770,17548,LABEL REFLECTIVE 10"X10" WARNING BILINGUAL CITY OF GEORGETOWN,ALM02,3SIGNS     ,60,9.14,1
360778,CREO551W,POLE WOOD 55FT CL 1 CREOSOTE,209,2MFGCREPOL ,7,931.79,1
360779,CREO601W,POLE WOOD 60FT CL 1 CREOSOTE,500,2MFGCREPOL ,21,1089.24,1
360780,CREO651W,POLE WOOD 65FT CL 1 CREOSOTE,209,2MFGCREPOL ,7,1237.14,1
360783,CAP BANK SW 25KV 600KVAR,CAPACITOR BANK SWITCHED 25KV 600KVAR,GEG02,3CAPBANK   ,106,6909.88,1
360785,M3C259B,SWITCH DISC 25KV 900A,CIT05,3SWITCH1PH ,1,257.74,1
360788,WCY61,CONNECTOR WEJTAP 556.5-336.4 TO 556.5-266.8,FCI02,3CONNSHOOT ,91,17.21,1
360789,WCY75PB,CONNECTOR WEJTAP 336-795 TO 477-556 W/ SHELL,FCI02,3CONNSHOOT ,30,43.21,1
360790,2GUA072200D220,CAPACITOR 200KVAR 7200V 2 BUSH 95KV BIL,ABB07,3CAPACITOR ,47,633.23,1
360796,58L106WC70,CAPACITOR 200KVAR 7200V 2 BUSH 95KV BIL,GEG02,3CAPACITOR ,178,514.37,1
360799,RK-11-R5-BA,GLOBE OPTICAL ASSEMBLY SERIES 11,ACU01,3LGHTPART  ,8,16.64,1
360802,4JNP9,PHOTOCELL TORK 3000 FLUSH MOUNT 2000W MAX 120VAC,GRA02,3LGHTPE    ,14,12.96,1
360803,75 DV-240 DELTA 3PH-ZN11407,75 14400X7200 240 DELTA 3PH PAD,CIT05,3TRANURD3P ,8,.00,1
360804,IPCS2001,CONNECTOR METER INSULATOR PIERCING INSTALLATION A-2/0-#4 B#10-14,GES02,3CONNMECH  ,200,.00,1
360805,1000 14.4-480/277 3PH PAD,PAD 1000 KVA 14400 480/277 3PH,GEP01,3TRANURD3P ,63,23563.99,1
360806,150 DV-240 DELTA 3PH-ZN11407,150 14400X7200 240 DELTA 3PH PAD,CIT05,3TRANURD3P ,8,.00,1
360807,225 DV-240 DELTA 3PH-ZN11407,225 14400X7200 240 DELTA 3PH PAD,CIT05,3TRANURD3P ,8,.00,1
360810,WP-125-2-A,ARM STREET LIGHT AL 1-1/4IN X 2FT FOR WOOD POLE MOUNTING,SAL09,3LGHTARM   ,112,29.42,1
360811,84S-ADB1,LIGHT STREET WATERPROOF CONNECTOR KIT (BUCHANAN BRAND),CIT05,3LGHTPART  ,7,.00,1
360812,1500 14.4-480/277 3PH PAD PEC,PAD 1500 KVA 14400 480/277 3PH W/ TAPS PEC SPEC,ERM02,3TRANURD3P ,190,44769.14,1
360813,2500 14.4-480/277 3PH PAD PEC,PAD 2500 KVA 14400 480/277 3PH TAPS +/- 2.5% PEC SPEC,ERM02,3TRANURD3P ,199,69035.80,1
360831,ES25R4W,SLEEVE 1/0 - #6 INSULATED AL/CU,FCI02,3CONNCOMP  ,34,.33,1
360833,ICS78-1,SPLICE 1/0-1/0 INSULATED,THO05,3CONNCOMP  ,24,.49,1
360841,50 DV-240/120 PAD T1,PAD 50 KVA 14400X7200 240/120 1PH TYPE I,GEP01,3TRANURD1P ,63,2891.36,1
360842,75 14.4-240/120 PAD T1,PAD 75 KVA 14400 240/120 1PH TYPE 1,GEP01,3TRANURD1P ,63,2209.88,1
360843,TR65,SPLICE NEUTRAL 1/0 SEMI-TENSION,THO05,3CONNCOMP  ,7,1.86,1
360844,100 DV-240/120 PAD T1,PAD 100 KVA 14400X7200 240/120 1PH TYPE 1/MAXI,GEP01,3TRANURD1P ,63,4114.81,1
360845,TR61,SPLICE NEUTRAL #6 SEMI-TENSION,THO05,3CONNCOMP  ,14,1.62,1
360852,SNG44,SPLICE NEUTRAL #4 SEMI-TENSION,THO05,3CONNCOMP  ,14,1.19,1
360871,FP283A-1-180-N-N-N,PHOTOCELL POWEREYE ADAPTER CABLE 15FT,SUN08,3LGHTPE    ,7,133.37,1
360872,1012626,PEDESTAL METER 2 POSITION 200A,DUR03,3SOCKETS   ,372,1467.90,1
360874,1012625,METER PEDESTAL 320A 1 POSITION,DUR03,3PEDESTAL  ,7,.00,1
360876,U5136-0-200S,PEDESTAL METER SINGLE 200A 4T W/200A UQFPH-M-200 MB & 4 CIR LC,MIL07,3SOCKETS   ,372,549.07,1
360880,602015B0-X1001,ARRESTER 18KV DIST OFF THE POLE,TEC05,3ARRESTDIS ,77,95.12,1
360882,E-MZA00W100,LIGHT STREET BALLAST KIT 100W METAL HALIDE 120/208/240/277V,CIT05,3LGHTPART  ,1,47.53,1
360883,167ESA10,ARRESTER ELBOW 10KV (15KV INTERFACE),THO05,3ARRESTURD ,119,78.83,1
360884,SNG66,SPLICE NEUTRAL #6 SEMI-TENSION,THO05,3CONNCOMP  ,14,1.03,1
360885,AHD-18D-2GD-1X1-1D-B,ARRESTER 18KV HD POLYMER TANK MOUNT W/ CAP/ MTG HDWR & GRD STRAP,ALU01,3ARRESTDIS ,42,81.21,1
360886,SNG00,SPLICE NEUTRAL 1/0 SEMI-TENSION,THO05,3CONNCOMP  ,14,1.07,1
360887,RK-11-2L-36-OB-J5,LIGHT VOLTAGE STARTER CONVERTER 55V TO 100V,ACU01,3LGHTPART  ,7,28.60,1
360888,IGN-2L-14-OP-200/400-J5,HPS STARTER REPLACEMENT 3 LEADS,ACU01,3LGHTPART  ,7,25.59,1
